"Time","Time_Zone","UUID","Referrer","Location","countWithMissings(Location)","Location_ID"
"2016-10-11 19:48:36","Asia/Tokyo ","87076687-78ce-410a-bdf9-07fd1e63c7b6",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-11 19:50:23","Asia/Tokyo ","87076687-78ce-410a-bdf9-07fd1e63c7b6",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-11 19:55:06","Asia/Tokyo ","87076687-78ce-410a-bdf9-07fd1e63c7b6",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-23 10:29:28","Asia/Tokyo ","88b92923-b9be-441d-be51-054df3e7470a",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-24 01:17:32","Asia/Tokyo ","8be8e299-d1ba-4bf0-8308-9671ff089aa0",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-24 01:20:25","Asia/Tokyo ","8be8e299-d1ba-4bf0-8308-9671ff089aa0",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-08-31 12:03:40","Asia/Tokyo ","8c226ad5-2644-4a53-a273-b795e3e27765","https://www.chatwork.com/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-08-30 19:45:35","Asia/Tokyo ","8ddcb0be-7037-44a0-a747-43f0b9d63a96",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-08-30 19:50:45","Asia/Tokyo ","8ddcb0be-7037-44a0-a747-43f0b9d63a96",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-24 20:41:03","Asia/Tokyo ","8e03e4e0-e7c4-4acd-997c-bd0559a98a48",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-04 11:57:11","Asia/Tokyo ","8e60c259-a92c-4f91-91d7-ad8850e28eb6",,"http://shop.haunt-tokyo.com/shopping.php?id=Contents_150403_shirt",18.0,4.0
"2016-10-06 10:48:06","Asia/Seoul ","8ea1d000-8567-436b-83a6-598f6ae4a72c",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-03 15:02:30","Asia/Tokyo ","8ede1f02-8110-4388-ae45-7e022c26155d","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-03 15:02:34","Asia/Tokyo ","8ede1f02-8110-4388-ae45-7e022c26155d","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-03 15:03:14","Asia/Tokyo ","8ede1f02-8110-4388-ae45-7e022c26155d","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-07 14:41:43","Asia/Tokyo ","8ede1f02-8110-4388-ae45-7e022c26155d","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-11 11:06:47","Asia/Tokyo ","8ede1f02-8110-4388-ae45-7e022c26155d",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-31 13:02:06","Asia/Tokyo ","921f9834-b8a8-4ba2-af05-a20a8630e16c",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-31 13:08:39","Asia/Tokyo ","921f9834-b8a8-4ba2-af05-a20a8630e16c",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-31 13:02:18","Asia/Tokyo ","921f9834-b8a8-4ba2-af05-a20a8630e16c",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-31 16:11:51","Asia/Tokyo ","921f9834-b8a8-4ba2-af05-a20a8630e16c",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-13 20:38:11","Asia/Tokyo ","93119a54-7191-42c3-881a-f508d90ec07c",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-07 14:46:05","Asia/Tokyo ","93459abb-a440-4256-a268-a91054b7f99a",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-08-31 18:17:26","Asia/Tokyo ","93ee476c-7d6c-4566-9ff3-0466e8220e57",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-01 15:51:47","Asia/Tokyo ","950c4398-27e1-46a9-b275-35f9f6cb6013",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-01 15:53:35","Asia/Tokyo ","953d9ee3-942f-4d0c-a19b-30f60c481607",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-27 21:08:35","Asia/Tokyo ","963fac11-54ab-4d70-a851-b2418ce66837",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-26 15:19:13","Asia/Tokyo ","978cb071-c738-46a0-9eb9-8f44975bf2de",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-27 00:46:39","Asia/Tokyo ","98afd3e5-9d40-44e6-9d89-503ae7e00d0f",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-06 02:19:24","Asia/Tokyo ","99975071-88bd-4cdb-83d3-613d243c6478",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-23 14:11:35","Asia/Tokyo ","9b5d6729-59a9-4d00-b744-aec9d10a2878",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-23 14:11:50","Asia/Tokyo ","9b5d6729-59a9-4d00-b744-aec9d10a2878",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-23 14:23:43","Asia/Tokyo ","9b5d6729-59a9-4d00-b744-aec9d10a2878",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-11 22:20:39","Asia/Tokyo ","9bb30549-0d11-4cc3-9471-fda0fc1c4de5",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-13 10:33:13","Asia/Tokyo ","9cb76b12-4954-4c93-bde3-7d6335b01e73",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-13 11:03:24","Asia/Tokyo ","9cb76b12-4954-4c93-bde3-7d6335b01e73",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-17 15:06:43","Asia/Tokyo ","9cb76b12-4954-4c93-bde3-7d6335b01e73",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-24 12:45:35","Asia/Tokyo ","9cb76b12-4954-4c93-bde3-7d6335b01e73",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-27 15:34:44","Asia/Tokyo ","9cb76b12-4954-4c93-bde3-7d6335b01e73",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-28 12:00:13","Asia/Tokyo ","9cb76b12-4954-4c93-bde3-7d6335b01e73",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-08-31 18:09:08","Asia/Tokyo ","9cdaeaa5-3412-4de0-bed7-492206f08bde",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-30 12:13:43","Asia/Tokyo ","9d1dc7c5-448b-49e6-aca5-23a822e854d7",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-05 12:55:09","Asia/Tokyo ","9ecc5dd8-3338-41a7-a16a-47704d94feac",,"http://isetan.mistore.jp/onlinestore/women/list?categoryId=01_010500u0026rid=cd04b9c17a2b440d9803a169b1dda097",6.0,2.0
"2016-10-04 11:44:03","Asia/Seoul ","a066bb3e-b7b4-41c1-89cf-ff381671c476",,"http://shop.haunt-tokyo.com/shopping.php?id=Contents_150403_shirt",18.0,4.0
"2016-10-30 15:47:19","Asia/Tokyo ","a3655337-65d0-4f02-98ad-141098d12790","https://www.google.co.jp/","http://zozo.jp/",14.0,7.0
"2016-09-26 15:18:53","Asia/Tokyo ","a604a90e-90b4-4733-84f5-9ae8b3316050","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-25 11:28:47","Asia/Tokyo ","a604a90e-90b4-4733-84f5-9ae8b3316050","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-09-26 12:13:07","Asia/Tokyo ","a6f3566f-dc1a-483f-9ce6-2bccbdbab4ff",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-26 12:22:38","Asia/Tokyo ","a6f3566f-dc1a-483f-9ce6-2bccbdbab4ff",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-26 12:22:43","Asia/Tokyo ","a6f3566f-dc1a-483f-9ce6-2bccbdbab4ff",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-26 12:22:56","Asia/Tokyo ","a6f3566f-dc1a-483f-9ce6-2bccbdbab4ff",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-04 11:38:48","Asia/Tokyo ","a78f16ae-77f2-4dfc-bbc3-88a812c42361",,"http://shop.haunt-tokyo.com/shopping.php?id=Contents_150403_shirt",18.0,4.0
"2016-09-20 17:47:53","Asia/Tokyo ","a84d4f24-7761-4e5d-97e4-322c67b530c4",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-29 11:28:21","Asia/Tokyo ","ab317ddc-2075-4d56-b0f9-523a5953d6e1",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-29 11:36:21","Asia/Tokyo ","ab317ddc-2075-4d56-b0f9-523a5953d6e1",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-21 20:40:36","Asia/Seoul ","ace0c968-888b-46d8-9b82-c00decef42ff",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-21 22:00:13","Asia/Seoul ","ace0c968-888b-46d8-9b82-c00decef42ff",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-29 19:55:28","Asia/Tokyo ","adf552bd-9856-4f57-bcd6-1034621af102",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-07 14:41:50","Asia/Tokyo ","b095de92-6394-43b6-8219-7143cfe3c1a6",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-11 11:06:54","Asia/Tokyo ","b095de92-6394-43b6-8219-7143cfe3c1a6",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-07 11:40:29","Asia/Tokyo ","b1d397ee-f805-4591-a88f-5e449656f50e",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-01 16:16:59","Asia/Tokyo ","b1d77437-333f-478e-bdfc-0287f03974ad",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-11-07 21:36:25","Asia/Tokyo ","b1edeb73-7109-4e9f-849b-67df476ad2cb",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-11-07 21:40:22","Asia/Tokyo ","b1edeb73-7109-4e9f-849b-67df476ad2cb",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-11-07 21:40:49","Asia/Tokyo ","b1edeb73-7109-4e9f-849b-67df476ad2cb",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-03 15:03:56","Asia/Tokyo ","b2816233-2c86-4626-9416-52849fa82ca8",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-04 11:56:25","Asia/Seoul ","b31315d6-c230-4bf9-b825-11700fcf052a",,"http://shop.haunt-tokyo.com/shopping.php?id=Contents_150403_shirt",18.0,4.0
"2016-11-01 19:33:04","Asia/Tokyo ","b5cd5c4b-b9b9-4181-8db5-b8275131ca97","http://haunt-tokyo.com/main.html","http://shop.haunt-tokyo.com/shopping.php",2.0,3.0
"2016-11-01 19:34:38","Asia/Tokyo ","b5cd5c4b-b9b9-4181-8db5-b8275131ca97","http://haunt-tokyo.com/main.html","http://shop.haunt-tokyo.com/shopping.php",2.0,3.0
"2016-10-05 19:01:29","Asia/Seoul ","b6b5f384-e966-488d-b34c-34665048624d","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-06 16:35:36","Asia/Seoul ","b6b5f384-e966-488d-b34c-34665048624d",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-19 13:55:48","Asia/Seoul ","b6b5f384-e966-488d-b34c-34665048624d",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-21 18:29:02","Asia/Seoul ","b6b5f384-e966-488d-b34c-34665048624d","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-09-29 19:56:00","Asia/Tokyo ","b8dbc8cf-b6c6-418a-80e0-be5560141a78",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-05 12:55:36","Asia/Tokyo ","b9124ced-6bde-47e7-b45b-7cf950e699a1","http://isetan.mistore.jp/onlinestore/women/list?categoryId=01_010500u0026rid=cd04b9c17a2b440d9803a169b1dda097","http://isetan.mistore.jp/onlinestore/men/index.html?rid=50594f072606495482080002b5e418f7",1.0,1.0
"2016-10-07 14:41:55","Asia/Tokyo ","b9f7db23-67f1-479d-ae8c-1d8ea29abd8b",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-04 11:49:26","Asia/Tokyo ","c25f6662-867c-4c65-ae02-ac11f0e1185c",,"http://shop.haunt-tokyo.com/shopping.php?id=Contents_150403_shirt",18.0,4.0
"2016-10-31 13:01:45","Asia/Tokyo ","c26060b2-0979-4727-853d-83b2e47f40df",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-08-31 13:39:41","Asia/Tokyo ","c7f68e86-c0c2-4513-a7ff-c08cf96ef2a9",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-08-31 18:18:24","Asia/Tokyo ","c92cadbd-3ac9-432d-ac3d-9e5eb9ba6f9e",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-08-31 09:32:31","Asia/Tokyo ","c9837834-61ed-4073-9141-79003fcc2c2d",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-30 11:15:48","Asia/Tokyo ","cb6c0bcd-db0b-472b-adff-d55f3cfbf922","https://mail.google.com/mail/mu/mp/866/?source=napu0026hr=1u0026hl=ja-JP","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-09-30 11:22:00","Asia/Tokyo ","cb6c0bcd-db0b-472b-adff-d55f3cfbf922","https://mail.google.com/mail/mu/mp/866/?source=napu0026hr=1u0026hl=ja-JP","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/index.html",184.0,8.0
"2016-10-04 11:37:35","Asia/Tokyo ","cbfe3b47-a039-4aff-8a14-3f69c38540b5",,"http://shop.haunt-tokyo.com/shopping.php?id=Contents_150403_shirt",18.0,4.0
"2016-10-21 01:03:53","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 16:02:34","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089","https://app.asana.com/0/199835162310921/199835162310924","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 16:04:47","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 16:37:45","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 16:44:37","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 16:57:46","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 17:58:28","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:04:47","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:05:29","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:06:22","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:13:31","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:14:38","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:21:01","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:21:37","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:24:48","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 20:48:16","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 21:38:53","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 16:44:48","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 16:57:14","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 17:59:46","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:03:03","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:12:51","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:13:43","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 18:22:19","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 19:05:46","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 19:28:21","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-21 19:39:23","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 11:22:56","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 11:33:50","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 11:23:02","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 11:24:49","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 11:26:00","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 11:29:00","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:15:02","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:24:55","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:25:29","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:25:51","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:27:31","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:34:41","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:35:09","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:36:50","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:45:10","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:45:24","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:45:41","Asia/Seoul ","cc50acbb-9f63-4ad7-8e70-86223fa7f089","https://neos.smartmessage.jp/","https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
"2016-10-25 12:52:04","Asia/Tokyo ","cc50acbb-9f63-4ad7-8e70-86223fa7f089",,"https://s3-ap-northeast-1.amazonaws.com/test-ok-sky/embedded_web/nu-chat/neos_test.html",131.0,9.0
